y	x	PANEL	row_in_group	na_group
2.57985536300618	118102.470673347	2	672	3
3.43180110212415	118102.546817635	2	673	3
9.60761522948742	118102.622961924	2	674	3
8.88298819876379	118102.699106212	2	675	3
3.86542315437244	118102.775250501	2	676	3
3.70642583865624	118102.85139479	2	677	3
2.98952450366183	118102.927539078	2	678	3
0.51737517594023	118103.003683367	2	679	3
1.77458620954443	118103.079827655	2	680	3
0.667186224350223	118103.155971944	2	681	3
0.534883099595706	118103.232116232	2	682	3
3.63365027910851	118103.308260521	2	683	3
3.24326914678449	118103.38440481	2	684	3
7.01861349808968	118103.460549098	2	685	3
8.26277555090686	118103.536693387	2	686	3
0.208892361087314	118103.612837675	2	687	3
0.215993715841093	118103.688981964	2	688	3
0.451006952167293	118103.765126253	2	689	3
0.686020188539485	118103.841270541	2	690	3
0.921033424865684	118103.91741483	2	691	3
4.42372244503349	118103.993559118	2	692	3
5.37711787223816	118104.069703407	2	693	3
0.752022563307374	118104.145847695	2	694	3
0.857038752792718	118104.221991984	2	695	3
5.65780617830888	118104.298136273	2	696	3
1.906479626894	118104.374280561	2	697	3
0.240357848818799	118104.45042485	2	698	3
0.500235966804085	118104.526569138	2	699	3
0.760114084840228	118104.602713427	2	700	3
1.07915831659291	118104.678857715	2	701	3
2.71991983950138	118104.755002004	2	702	3
2.5871743488091	118104.831146293	2	703	3
5.79433867707849	118104.907290581	2	704	3
5.84057002928522	118104.98343487	2	705	3
3.26315130246803	118105.059579158	2	706	3
2.24947935079827	118105.135723447	2	707	3
3.95591182510058	118105.211867735	2	708	3
3.88306023794062	118105.288012024	2	709	3
2.36919553386314	118105.364156313	2	710	3
1.49513661461632	118105.440300601	2	711	3
1.16558607419332	118105.51644489	2	712	3
1.62328503166254	118105.592589178	2	713	3
0.608341683633626	118105.668733467	2	714	3
1.89586866035675	118105.744877756	2	715	3
1.81994758737393	118105.821022044	2	716	3
1.76157871302631	118105.897166333	2	717	3
0.00590951725497575	118105.973310621	2	718	3
0.20065194326441	118106.04945491	2	719	3
0.395394369311955	118106.125599198	2	720	3
0.590136795321389	118106.201743487	2	721	3
0.784879221368934	118106.277887776	2	722	3
0.979621647378368	118106.354032064	2	723	3
1.6770988785206	118106.430176353	2	724	3
0.163761485297725	118106.506320641	2	725	3
0.655350701361895	118106.58246493	2	726	3
0.461270366673884	118106.658609218	2	727	3
1.46469862797321	118106.734753507	2	728	3
1.32530733097845	118106.810897796	2	729	3
2.39266411598885	118106.887042084	2	730	3
4.56272545158863	118106.963186373	2	731	3
6.30577822277943	118107.039330661	2	732	3
8.84749498963356	118107.11547495	2	733	3
8.1805005357709	118107.191619238	2	734	3
0.0789524253508816	118107.267763527	2	735	3
3.37656264929544	118107.343907816	2	736	3
7.38151302561164	118107.420052104	2	737	3
5.69608447672083	118107.496196393	2	738	3
2.74828903095902	118107.572340681	2	739	3
3.68937875702977	118107.64848497	2	740	3
4.93952611088753	118107.724629259	2	741	3
8.52486791800369	118107.800773547	2	742	3
6.45891783386469	118107.876917836	2	743	3
6.44173091953084	118107.953062124	2	744	3
3.57880045792886	118108.029206413	2	745	3
2.35834632234441	118108.105350701	2	746	3
1.6480284513722	118108.18149499	2	747	3
0.191731288705183	118108.257639279	2	748	3
1.05404748880502	118108.333783567	2	749	3
1.32943498932604	118108.409927856	2	750	3
0.0966612123158	118108.486072144	2	751	3
0.445946939768047	118108.562216433	2	752	3
0.795232667151941	118108.638360721	2	753	3
3.32382411904195	118108.71450501	2	754	3
4.74768584824744	118108.790649299	2	755	3
11.7660538463489	118108.866793587	2	756	3
3.37852848597935	118108.942937876	2	757	3
3.39174452811093	118109.019082164	2	758	3
4.2512393209495	118109.095226453	2	759	3
1.62124248473875	118109.171370741	2	760	3
5.18937875702977	118109.24751503	2	761	3
9.37118681768576	118109.323659319	2	762	3
8.005951296651	118109.399803607	2	763	3
1.51060014754011	118109.475947896	2	764	3
0.0648866360094033	118109.552092184	2	765	3
0.214189162645854	118109.628236473	2	766	3
0.363491689253087	118109.704380762	2	767	3
0.512794215889538	118109.78052505	2	768	3
0.662096742496771	118109.856669339	2	769	3
0.811399269133222	118109.932813627	2	770	3
0.960701795740455	118110.008957916	2	771	3
2.00262062595441	118110.085102204	2	772	3
3.93720774849256	118110.161246493	2	773	3
5.46700809012961	118110.237390782	2	774	3
3.04115924124534	118110.31353507	2	775	3
3.31297889877768	118110.389679359	2	776	3
3.44327941590122	118110.465823647	2	777	3
1.32264529168606	118110.541967936	2	778	3
4.55080373521815	118110.618112224	2	779	3
3.12536183496316	118110.694256513	2	780	3
4.17034068151757	118110.770400802	2	781	3
5.79542418196797	118110.84654509	2	782	3
4.40993097258939	118110.922689379	2	783	3
8.8939697579904	118110.998833667	2	784	3
9.35423788778922	118111.074977956	2	785	3
0.0213881215981177	118111.151122245	2	786	3
0.25004964883442	118111.227266533	2	787	3
0.478711176115471	118111.303410822	2	788	3
0.707372703351774	118111.37955511	2	789	3
0.936034230632825	118111.455699399	2	790	3
6.37771194525387	118111.531843687	2	791	3
6.50601202249527	118111.607987976	2	792	3
1.54412049920328	118111.684132265	2	793	3
2.34719438884746	118111.760276553	2	794	3
3.39382212686128	118111.836420842	2	795	3
5.3069079334245	118111.91256513	2	796	3
3.16933867707849	118111.988709419	2	797	3
0.722925851643085	118112.064853707	2	798	3
2.65199965108996	118112.140997996	2	799	3
6.25566923304608	118112.217142285	2	800	3
5.80945223818223	118112.293286573	2	801	3
0.149441740342549	118112.369430862	2	802	3
3.31570116967656	118112.44557515	2	803	3
1.23908281672833	118112.521719439	2	804	3
0.248518776634465	118112.597863727	2	805	3
1.07617408733653	118112.674008016	2	806	3
1.90382939787663	118112.750152305	2	807	3
2.56613226447787	118112.826296593	2	808	3
4.01296711055671	118112.902440882	2	809	3
3.01929440262706	118112.97858517	2	810	3
6.7040748160619	118113.054729459	2	811	3
5.8252505004406	118113.130873748	2	812	3
2.70909561072626	118113.207018036	2	813	3
1.72378904136216	118113.283162325	2	814	3
0.0111709906140695	118113.359306613	2	815	3
0.268415208805252	118113.435450902	2	816	3
0.525659426946092	118113.51159519	2	817	3
0.782903645137275	118113.587739479	2	818	3
1.15433464325094	118113.663883768	2	819	3
2.689253507182	118113.740028056	2	820	3
3.36650443758283	118113.816172345	2	821	3
0.598594779889268	118113.892316633	2	822	3
0.176799032331044	118113.968460922	2	823	3
0.685558198820509	118114.04460521	2	824	3
1.19431736521041	118114.120749499	2	825	3
1.70307653169988	118114.196893788	2	826	3
2.21183569808978	118114.273038076	2	827	3
2.72059486457925	118114.349182365	2	828	3
6.05125807126363	118114.425326653	2	829	3
9.52905811369419	118114.501470942	2	830	3
0.843893669764785	118114.57761523	2	831	3
0.124235225434335	118114.653759519	2	832	3
0.628502037154128	118114.729903808	2	833	3
1.57280274842467	118114.806048096	2	834	3
1.05857869592997	118114.882192385	2	835	3
0.91065056949127	118114.958336673	2	836	3
2.77997170826968	118115.034480962	2	837	3
0.744306795299053	118115.110625251	2	838	3
2.86431195731792	118115.186769539	2	839	3
3.22488455150438	118115.262913828	2	840	3
0.388100877210691	118115.339058116	2	841	3
0.209597276753351	118115.415202405	2	842	3
0.470365388293381	118115.491346693	2	843	3
0.731133499884442	118115.567490982	2	844	3
0.991901611424472	118115.643635271	2	845	3
4.13688916311814	118115.719779559	2	846	3
4.78059823369538	118115.795923848	2	847	3
1.64921146631241	118115.872068136	2	848	3
3.55958583851655	118115.948212425	2	849	3
0.560172977416139	118116.024356713	2	850	3
3.96252504996955	118116.100501002	2	851	3
7.39296775378964	118116.176645291	2	852	3
8.3379390365199	118116.252789579	2	853	3
6.06271366249113	118116.328933868	2	854	3
5.58259375819138	118116.405078156	2	855	3
3.51850367387136	118116.481222445	2	856	3
4.81631347790678	118116.557366733	2	857	3
11.8967346456998	118116.633511022	2	858	3
13.4061456239886	118116.709655311	2	859	3
2.88006011992693	118116.785799599	2	860	3
0.686070936990071	118116.861943888	2	861	3
3.89705727249384	118116.938088176	2	862	3
2.51163195980632	118117.014232465	2	863	3
0.28349381685257	118117.090376754	2	864	3
0.252035320620053	118117.166521042	2	865	3
0.549473947903607	118117.242665331	2	866	3
0.846912575128954	118117.318809619	2	867	3
1.40608689909453	118117.394953908	2	868	3
0.856063775963836	118117.471098196	2	869	3
0.0193133519573526	118117.547242485	2	870	3
0.70176201454311	118117.623386774	2	871	3
1.63615803037371	118117.699531062	2	872	3
0.71484998991524	118117.775675351	2	873	3
0.321835671365261	118117.851819639	2	874	3
1.23556713420153	118117.927963928	2	875	3
2.14929859721661	118118.004108216	2	876	3
3.13467961549759	118118.080252505	2	877	3
6.466488532722	118118.156396794	2	878	3
6.32191655988043	118118.232541082	2	879	3
2.08025574967975	118118.308685371	2	880	3
1.91674653667471	118118.384829659	2	881	3
2.89913159658512	118118.460973948	2	882	3
1.77955911681056	118118.537118236	2	883	3
3.77932788660893	118118.613262525	2	884	3
4.85516487468373	118118.689406814	2	885	3
4.80271654410495	118118.765551102	2	886	3
4.17896257618139	118118.841695391	2	887	3
0.734560029073195	118118.917839679	2	888	3
0.920160320699215	118118.993983968	2	889	3
0.158717434853315	118119.070128257	2	890	3
4.31312625234326	118119.146272545	2	891	3
6.54168336689472	118119.222416834	2	892	3
8.89476095097406	118119.298561122	2	893	3
5.02214819250943	118119.374705411	2	894	3
5.69653593110187	118119.450849699	2	895	3
2.61747023463249	118119.526993988	2	896	3
2.07530851191596	118119.603138277	2	897	3
1.74456605515801	118119.679282565	2	898	3
2.12358049352964	118119.755426854	2	899	3
5.27818795489637	118119.831571142	2	900	3
7.4476953903834	118119.907715431	2	901	3
6.57393358142248	118119.983859719	2	902	3
0.959959919899702	118120.060004008	2	903	3
0.198517034053803	118120.136148297	2	904	3
3.63384268544614	118120.212292585	2	905	3
2.81229124963284	118120.288436874	2	906	3
3.66933867754415	118120.364581162	2	907	3
5.12090848386288	118120.440725451	2	908	3
13.7394789457321	118120.516869739	2	909	3
9.77933645082845	118120.593014028	2	910	3
6.39890306913539	118120.669158317	2	911	3
11.5617388624411	118120.745302605	2	912	3
3.90864081067197	118120.821446894	2	913	3
4.48141738027334	118120.897591182	2	914	3
6.57671865496946	118120.973735471	2	915	3
14.6174849700183	118121.04987976	2	916	3
13.6280060112476	118121.126024048	2	917	3
11.3052772209048	118121.202168337	2	918	3
14.6054609222338	118121.278312625	2	919	3
2.13181201104195	118121.354456914	2	920	3
0.150707211615383	118121.430601202	2	921	3
1.46101091073619	118121.506745491	2	922	3
13.2535470926762	118121.58288978	2	923	3
16.9829659312964	118121.659034068	2	924	3
15.4949899826731	118121.735178357	2	925	3
2.20395629973181	118121.811322645	2	926	3
4.58884435643752	118121.887466934	2	927	3
4.86729013588693	118121.963611222	2	928	3
3.22962591797113	118122.039755511	2	929	3
21.0999141143901	118122.1158998	2	930	3
32.0220440849662	118122.192044088	2	931	3
38.6038744151592	118122.268188377	2	932	3
43.3326653242111	118122.344332665	2	933	3
47.2384769544005	118122.420476954	2	934	3
99.6212424784899	118122.496621242	2	935	3
77.58851035436	118122.572765531	2	936	3
41.9699398775895	118122.64890982	2	937	3
43.3152972608805	118122.725054108	2	938	3
26.0670229362117	118122.801198397	2	939	3
14.1142284572124	118122.877342685	2	940	3
22.6753507057826	118122.953486974	2	941	3
20.684368737042	118123.029631263	2	942	3
41.1775551095605	118123.105775551	2	943	3
91.7595190405846	118123.18191984	2	944	3
116.128256499767	118123.258064128	2	945	3
77.1873747482896	118123.334208417	2	946	3
39.9118236489594	118123.410352705	2	947	3
27.3757515028119	118123.486496994	2	948	3
21.5801603198051	118123.562641283	2	949	3
16.2856824762291	118123.638785571	2	950	3
25.1783567145467	118123.71492986	2	951	3
22.0774275823073	118123.791074148	2	952	3
14.7815631330013	118123.867218437	2	953	3
4.44630169428208	118123.943362725	2	954	3
1.55450030481038	118124.019507014	2	955	3
3.95649363244734	118124.095651303	2	956	3
1.74130614189541	118124.171795591	2	957	3
2.60240480959415	118124.24793988	2	958	3
3.30800731868848	118124.324084168	2	959	3
8.21319562196732	118124.400228457	2	960	3
6.29617129030981	118124.476372745	2	961	3
5.22987641952932	118124.552517034	2	962	3
3.09539078176022	118124.628661323	2	963	3
13.5427778638326	118124.704805611	2	964	3
21.0811623185873	118124.7809499	2	965	3
12.423513693942	118124.857094188	2	966	3
2.27336153801945	118124.933238477	2	967	3
3.48071142286062	118125.009382766	2	968	3
6.49899799625079	118125.085527054	2	969	3
0.741260298424297	118125.161671343	2	970	3
2.31822905082394	118125.237815631	2	971	3
9.61998998001218	118125.31395992	2	972	3
7.11663327217102	118125.390104208	2	973	3
15.8938483026895	118125.466248497	2	974	3
5.98871426990158	118125.542392786	2	975	3
9.43286573141813	118125.618537074	2	976	3
4.98422932883968	118125.694681363	2	977	3
3.34783853420189	118125.770825651	2	978	3
5.36226999421011	118125.84696994	2	979	3
5.82360372919103	118125.923114228	2	980	3
0.471906776781435	118125.999258517	2	981	3
2.09020238279641	118126.075402806	2	982	3
3.9709418836236	118126.151547094	2	983	3
7.77160571143031	118126.227691383	2	984	3
1.28445125502699	118126.303835671	2	985	3
6.72636181454767	118126.37997996	2	986	3
4.96252505034208	118126.456124249	2	987	3
9.93959347265107	118126.532268537	2	988	3
8.79893119633198	118126.608412826	2	989	3
1.69319591564792	118126.684557114	2	990	3
3.34660432007578	118126.760701403	2	991	3
2	118089.455	3	1001	12
1.99705292941893	118089.5308998	3	1002	12
7.53331663335363	118089.606799599	3	1003	12
5.74702345886651	118089.682699399	3	1004	12
4.17148582850184	118089.758599198	3	1005	12
1.59528580946582	118089.834498998	3	1006	12
0.119113226475961	118089.910398798	3	1007	12
0.39815660735921	118089.986298597	3	1008	12
0.677199988187674	118090.062198397	3	1009	12
0.956243369070923	118090.138098196	3	1010	12
2.56454845181396	118090.213997996	3	1011	12
2.15251555725148	118090.289897796	3	1012	12
3.78828244729369	118090.365797595	3	1013	12
2.3669561346372	118090.441697395	3	1014	12
1.78356713429093	118090.517597194	3	1015	12
2.22326796448657	118090.593496994	3	1016	12
0.352668974345381	118090.669396794	3	1017	12
2.54578601651722	118090.745296593	3	1018	12
0.77813160562352	118090.821196393	3	1019	12
1.41272288178786	118090.897096192	3	1020	12
3.21063178973763	118090.972995992	3	1021	12
0.535981053655798	118091.048895792	3	1022	12
1.86336086799459	118091.124795591	3	1023	12
3.6193791091965	118091.200695391	3	1024	12
1.05853373433153	118091.27659519	3	1025	12
2.88422999817591	118091.35249499	3	1026	12
2.85350701411565	118091.42839479	3	1027	12
2.19605878430108	118091.504294589	3	1028	12
5.32264529053982	118091.580194389	3	1029	12
7.31493756748163	118091.656094188	3	1030	12
5.65697108507156	118091.731993988	3	1031	12
6.02124248445034	118091.807893788	3	1032	12
3.6402137607336	118091.883793587	3	1033	12
3.02780028131414	118091.959693387	3	1034	12
6.45681839897519	118092.035593186	3	1035	12
4.86427400193431	118092.111492986	3	1036	12
1.50397090503463	118092.187392786	3	1037	12
1.78585170328617	118092.263292585	3	1038	12
2.75961923822761	118092.339192385	3	1039	12
4.01152304559946	118092.415092184	3	1040	12
0.126002004370093	118092.490991984	3	1041	12
3.87686484058698	118092.566891784	3	1042	12
1.57887202980263	118092.642791583	3	1043	12
3.93107047428687	118092.718691383	3	1044	12
0.571017034041385	118092.794591182	3	1045	12
0.545090180337429	118092.870490982	3	1046	12
0.277802358006502	118092.946390782	3	1047	12
1.49489222357913	118093.022290581	3	1048	12
1.42935050437685	118093.098190381	3	1049	12
3.73633934557438	118093.17409018	3	1050	12
1.25125250592828	118093.24998998	3	1051	12
0.434552272800172	118093.32588978	3	1052	12
1.53684511865888	118093.401789579	3	1053	12
4.29503451370531	118093.477689379	3	1054	12
3.15891783535481	118093.553589178	3	1055	12
3.64028056105599	118093.629488978	3	1056	12
2.34596465663476	118093.705388778	3	1057	12
2.33221442885697	118093.781288577	3	1058	12
0.60050535849903	118093.857188377	3	1059	12
0.161267990531859	118093.933088176	3	1060	12
0.358410327155869	118094.008987976	3	1061	12
0.555552663779878	118094.084887776	3	1062	12
0.752695000403887	118094.160787575	3	1063	12
0.949837337027897	118094.236687375	3	1064	12
1.95910465010142	118094.312587174	3	1065	12
0.422638380321963	118094.388486974	3	1066	12
0.372367924214273	118094.464386774	3	1067	12
0.922366472042125	118094.540286573	3	1068	12
2.70751759925714	118094.616186373	3	1069	12
11.7390781561534	118094.692086172	3	1070	12
5.996492985636	118094.767985972	3	1071	12
2.66320519826629	118094.843885772	3	1072	12
4.05611222450222	118094.919785571	3	1073	12
4.9713973402977	118094.995685371	3	1074	12
2.27074148282409	118095.07158517	3	1075	12
0.101931135085496	118095.14748497	3	1076	12
2.59034347776757	118095.22338477	3	1077	12
2.05838950655677	118095.299284569	3	1078	12
1.16623490867091	118095.375184369	3	1079	12
2.09473492408341	118095.451084168	3	1080	12
4.94199938327074	118095.526983968	3	1081	12
5.79753624910817	118095.602883768	3	1082	12
4.69071476327048	118095.678783567	3	1083	12
5.88819305288295	118095.754683367	3	1084	12
0.892368069539467	118095.830583166	3	1085	12
1.08099920770457	118095.906482966	3	1086	12
2.79092968546826	118095.982382766	3	1087	12
1.72705410818259	118096.058282565	3	1088	12
1.7121325985839	118096.134182365	3	1089	12
2.30552013128093	118096.210082164	3	1090	12
2.25687271967912	118096.285981964	3	1091	12
3.09388006793765	118096.361881764	3	1092	12
3.35504342036115	118096.437781563	3	1093	12
3.01892674217621	118096.513681363	3	1094	12
2.46271854073837	118096.589581162	3	1095	12
4.17993129151208	118096.665480962	3	1096	12
3.6641704463645	118096.741380762	3	1097	12
3.76753506995738	118096.817280561	3	1098	12
8.61803607195616	118096.893180361	3	1099	12
6.81453816728158	118096.96908016	3	1100	12
1.90571619428339	118097.04497996	3	1101	12
1.16779901269006	118097.12087976	3	1102	12
3.36881763517857	118097.196779559	3	1103	12
2.59433151994433	118097.272679359	3	1104	12
2.56138944526513	118097.348579158	3	1105	12
3.96180239274646	118097.424478958	3	1106	12
5.62163215337528	118097.500378758	3	1107	12
1.24592041330678	118097.576278557	3	1108	12
2.21189044713974	118097.652178357	3	1109	12
5.47119238460437	118097.728078156	3	1110	12
2.41574816281597	118097.803977956	3	1111	12
8.4694388769567	118097.879877756	3	1112	12
11.5982734698516	118097.955777555	3	1113	12
9.44355377430717	118098.031677355	3	1114	12
1.68425222538238	118098.107577154	3	1115	12
1.19842248601027	118098.183476954	3	1116	12
1.33767535090446	118098.259376754	3	1117	12
7.21275885154804	118098.335276553	3	1118	12
7.50415116122791	118098.411176353	3	1119	12
10.6582052989139	118098.487076152	3	1120	12
5.30120240449905	118098.562975952	3	1121	12
2.68047205441528	118098.638875752	3	1122	12
1.69388777390122	118098.714775551	3	1123	12
4.34958441482216	118098.790675351	3	1124	12
3.97344689350575	118098.86657515	3	1125	12
5.2625250518322	118098.94247495	3	1126	12
4.13747494965792	118099.01837475	3	1127	12
3.18136272579432	118099.094274549	3	1128	12
1.74818386773889	118099.170174349	3	1129	12
0.00142592879442068	118099.246074148	3	1130	12
2.01498381380851	118099.321973948	3	1131	12
1.96359385425846	118099.397873748	3	1132	12
1.95951903814619	118099.473773547	3	1133	12
2.94719597933784	118099.549673347	3	1134	12
4.59552438308795	118099.625573146	3	1135	12
6.85529392088453	118099.701472946	3	1136	12
2.41082164361363	118099.777372745	3	1137	12
2.45105595829395	118099.853272545	3	1138	12
2.3550434200852	118099.929172345	3	1139	12
2.35198969393969	118100.005072144	3	1140	12
4.99198396716799	118100.080971944	3	1141	12
7.72797769437666	118100.156871744	3	1142	12
15.4856379429499	118100.232771543	3	1143	12
6.83216432854533	118100.308671343	3	1144	12
8.62734163973643	118100.384571142	3	1145	12
4.0724525978932	118100.460470942	3	1146	12
9.54634268581867	118100.536370741	3	1147	12
6.87646722048521	118100.612270541	3	1148	12
4.45425851717591	118100.688170341	3	1149	12
1.95687207734833	118100.76407014	3	1150	12
0.303024654125058	118100.83996994	3	1151	12
1.57467108122681	118100.915869739	3	1152	12
5.19238476827741	118100.991769539	3	1153	12
5.60768596039099	118101.067669339	3	1154	12
2.39615594832735	118101.143569138	3	1155	12
0.129944098623175	118101.219468938	3	1156	12
1.69845573498922	118101.295368737	3	1157	12
2.87868043780327	118101.371268537	3	1158	12
5.23724371825273	118101.447168337	3	1159	12
6.7210785204714	118101.523068136	3	1160	12
6.50178134027455	118101.598967936	3	1161	12
7.36529058098793	118101.674867735	3	1162	12
1.62324649244547	118101.750767535	3	1163	12
1.44448897838593	118101.826667335	3	1164	12
5.05671342611313	118101.902567134	3	1165	12
4.5739772228933	118101.978466934	3	1166	12
1.2763861057659	118102.054366733	3	1167	12
3.26933867752552	118102.130266533	3	1168	12
2.32409262988302	118102.206166333	3	1169	12
0.665708228081897	118102.282066132	3	1170	12
0.237824856052323	118102.357965932	3	1171	12
0.840204217959018	118102.433865731	3	1172	12
0.425097617906394	118102.509765531	3	1173	12
0.201542620135601	118102.585665331	3	1174	12
0.64282052478818	118102.66156513	3	1175	12
3.04883099546035	118102.73746493	3	1176	12
7.87294589281082	118102.813364729	3	1177	12
5.71075484404961	118102.889264529	3	1178	12
6.91783566772938	118102.965164329	3	1179	12
6.6720106874903	118103.041064128	3	1180	12
3.13989089305202	118103.116963928	3	1181	12
5.70622726943758	118103.192863727	3	1182	12
1.05085847365695	118103.268763527	3	1183	12
3.33291583135724	118103.344663327	3	1184	12
7.80160320647385	118103.420563126	3	1185	12
4.25097563549092	118103.496462926	3	1186	12
2.35031037686802	118103.572362725	3	1187	12
2.22805611226294	118103.648262525	3	1188	12
1.81725355486075	118103.724162325	3	1189	12
3.00517702102661	118103.800062124	3	1190	12
3.07985201134132	118103.875961924	3	1191	12
1.21839757935674	118103.951861723	3	1192	12
2.63730794911583	118104.027761523	3	1193	12
0.073083667550236	118104.103661323	3	1194	12
3.85365467793063	118104.179561122	3	1195	12
1.80604687657045	118104.255460922	3	1196	12
0.0895123581091563	118104.331360721	3	1197	12
1.92808694306474	118104.407260521	3	1198	12
3.14504007995129	118104.483160321	3	1199	12
7.96993988007307	118104.55906012	3	1200	12
1.80133600533009	118104.63495992	3	1201	12
0.492963949893857	118104.710859719	3	1202	12
1.78314523791012	118104.786759519	3	1203	12
2.83830518169063	118104.862659319	3	1204	12
0.0601659159035425	118104.938559118	3	1205	12
0.492643406503221	118105.014458918	3	1206	12
0.925120897102899	118105.090358717	3	1207	12
1.35759838761767	118105.166258517	3	1208	12
1.79007587821735	118105.242158317	3	1209	12
4.00200400784098	118105.318058116	3	1210	12
6.08708325705745	118105.393957916	3	1211	12
3.19475314292041	118105.469857715	3	1212	12
1.55988166800567	118105.545757515	3	1213	12
2.81039351428097	118105.621657315	3	1214	12
5.32103095079462	118105.697557114	3	1215	12
3.44569138288498	118105.773456914	3	1216	12
3.71974718685334	118105.849356713	3	1217	12
9.40862677731211	118105.925256513	3	1218	12
4.55255966498093	118106.001156313	3	1219	12
6.78170626929828	118106.077056112	3	1220	12
5.76729930411367	118106.152955912	3	1221	12
4.91564948111773	118106.228855711	3	1222	12
3.93704074869553	118106.304755511	3	1223	12
0.0840430865064263	118106.380655311	3	1224	12
1.7111064233278	118106.45655511	3	1225	12
3.35228790901601	118106.53245491	3	1226	12
2.49604870125933	118106.608354709	3	1227	12
4.5958069987022	118106.684254509	3	1228	12
4.218899337145	118106.760154309	3	1229	12
5.10509908696016	118106.836054108	3	1230	12
8.53640614549319	118106.911953908	3	1231	12
5.07314629107714	118106.987853707	3	1232	12
4.01369405455059	118107.063753507	3	1233	12
1.51459676067571	118107.139653307	3	1234	12
1.42616576445636	118107.215553106	3	1235	12
1.74215096980333	118107.291452906	3	1236	12
3.69550866458346	118107.367352705	3	1237	12
3.5141982076303	118107.443252505	3	1238	12
3.7595190377906	118107.519152305	3	1239	12
2.51947373022204	118107.595052104	3	1240	12
2.5645576864481	118107.670951904	3	1241	12
2.28517034053803	118107.746851703	3	1242	12
5.75003067358416	118107.822751503	3	1243	12
1.69768107646988	118107.898651303	3	1244	12
0.434984254198415	118107.974551102	3	1245	12
0.92756942461948	118108.050450902	3	1246	12
3.23933581475701	118108.126350701	3	1247	12
4.17306407674765	118108.202250501	3	1248	12
0.805699117481709	118108.278150301	3	1249	12
0.139911401690098	118108.3540501	3	1250	12
0.280139718657342	118108.4299499	3	1251	12
0.634811679406144	118108.505849699	3	1252	12
0.989483640154945	118108.581749499	3	1253	12
6.50710945682866	118108.657649299	3	1254	12
5.15318136289716	118108.733549098	3	1255	12
4.14222194394097	118108.809448898	3	1256	12
2.09033451515895	118108.885348697	3	1257	12
1.4403433733022	118108.961248497	3	1258	12
1.68654381938097	118109.037148297	3	1259	12
2.45240480974317	118109.113048096	3	1260	12
3.64739478975534	118109.188947896	3	1261	12
2.06371363432243	118109.264847695	3	1262	12
5.91522330365011	118109.340747495	3	1263	12
2.27620458278967	118109.416647295	3	1264	12
1.8113226454705	118109.492547094	3	1265	12
2.59118236494916	118109.568446894	3	1266	12
2.01555491948412	118109.644346693	3	1267	12
1.20531539264179	118109.720246493	3	1268	12
3.51462925821543	118109.796146293	3	1269	12
10.6230794924001	118109.872046092	3	1270	12
4.47377107160933	118109.947945892	3	1271	12
5.49357047428687	118110.023845691	3	1272	12
4.25450901687145	118110.099745491	3	1273	12
5.65012075427251	118110.175645291	3	1274	12
6.27254509180784	118110.25154509	3	1275	12
5.22542227336339	118110.32744489	3	1276	12
5.6876105157768	118110.403344689	3	1277	12
7.48897796869278	118110.479244489	3	1278	12
6.6019896934075	118110.555144289	3	1279	12
8.02519323996135	118110.631044088	3	1280	12
8.83645067943467	118110.706943888	3	1281	12
4.72545090211289	118110.782843687	3	1282	12
2.08550434311231	118110.858743487	3	1283	12
3.31210246584986	118110.934643287	3	1284	12
0.885710815588633	118111.010543086	3	1285	12
1.93809841904375	118111.086442886	3	1286	12
3.45494835823774	118111.162342685	3	1287	12
1.0517376216083	118111.238242485	3	1288	12
1.9773449338064	118111.314142285	3	1289	12
4.86526386092107	118111.390042084	3	1290	12
3.42442026947226	118111.465941884	3	1291	12
3.49076531424716	118111.541841683	3	1292	12
1.07256179054578	118111.617741483	3	1293	12
2.55896793603897	118111.693641283	3	1294	12
2.17941438448098	118111.769541082	3	1295	12
0.509311305313576	118111.845440882	3	1296	12
3.66758516989648	118111.921340681	3	1297	12
6.32753005996347	118111.997240481	3	1298	12
4.74298597201705	118112.073140281	3	1299	12
1.45999691692682	118112.14904008	3	1300	12
0.499472629474966	118112.22493988	3	1301	12
1.58873998001218	118112.300839679	3	1302	12
4.13488515485556	118112.376739479	3	1303	12
1.64261857072512	118112.452639279	3	1304	12
5.36592103138163	118112.528539078	3	1305	12
3.24178792341896	118112.604438878	3	1306	12
2.19032350395407	118112.680338677	3	1307	12
1.80224337573681	118112.756238477	3	1308	12
1.89249086415066	118112.832138277	3	1309	12
0.99619238525629	118112.908038076	3	1310	12
1.77054108210972	118112.983937876	3	1311	12
1.35135488374078	118113.059837675	3	1312	12
2.92109218426049	118113.135737475	3	1313	12
4.26549098193645	118113.211637275	3	1314	12
2.37274549099115	118113.287537074	3	1315	12
2.35740230465308	118113.363436874	3	1316	12
1.30886162563068	118113.439336673	3	1317	12
0.0884885919246052	118113.515236473	3	1318	12
0.303502188525862	118113.591136273	3	1319	12
0.518515785127118	118113.667036072	3	1320	12
0.733529381728375	118113.742935872	3	1321	12
0.948542978287419	118113.818835671	3	1322	12
1.63445572456816	118113.894735471	3	1323	12
2.47156813616554	118113.970635271	3	1324	12
2.07324649319053	118114.04653507	3	1325	12
1.14266032073647	118114.12243487	3	1326	12
0.67224448894461	118114.198334669	3	1327	12
1.65321688153851	118114.274234469	3	1328	12
1.05092538016684	118114.350134269	3	1329	12
1.1121962234168	118114.426034068	3	1330	12
